ID;Name;Overall rating;Potential;Growth;Age;Age group;Team;Position rank;Position;IMC;Foot;Value;Wage;Goalkeeping;Total stats;Body type;Acceleration type;Classement 23/24;Classement 22/23;Classement 21/22;Classement moyen;Palmares 
193182;W. Foderingham;73;73;0;33;Senior;West Ham United;Goalkeeper;GK;21,9;Left;1000000;37000;73;43;Normal (185+);Controlled Lengthy;9;14;7;10;0
206561;C. Walton;68;70;2;28;Major;Ipswich Town;Goalkeeper;GK;18,9;Left;1000000;22000;67;38;Lean (185+);Controlled;22;51;42;38;1
241076;S. Benda;67;70;3;25;Major;Fulham;Goalkeeper;GK;24,4;Right;1000000;25000;66;32;Normal (185+);Controlled;13;10;21;15;0
239772;J. Stolarczyk;66;71;5;23;Major;Leicester City;Goalkeeper;GK;21;Right;1000000;15000;67;34;Lean (185+);Controlled;21;18;8;16;1
70996;J. Wright;62;82;20;18;Junior;Manchester City;Midfielder;CAM;23,4;Right;1000000;34000;10;58;Lean (170-185);Controlled;1;1;1;1;10
70162;M. Golding;62;81;19;18;Junior;Leicester City;Midfielder;CAM;19,9;Right;1000000;19000;10;60;Lean (170-185);Controlled;21;18;8;16;1
278017;O. Kellyman;62;80;18;18;Junior;Chelsea;Midfielder;CAM;19,5;Left;1000000;35000;11;57;Lean (185+);Controlled;6;12;3;7;6
74413;H. Armstrong;61;82;21;17;Junior;Everton;Midfielder;CM;20,5;Right;1000000;15000;10;56;Lean (185+);Controlled;15;17;16;16;9
270676;S. Mills;62;74;12;20;Junior;Everton;Midfielder;CAM;21,6;Right;950000;22000;8;53;Normal (170-185);Controlled;15;17;16;16;9
261375;L. Bergström;63;73;10;21;Junior;Chelsea;Goalkeeper;GK;19,5;Right;925000;19000;62;33;Lean (185+);Controlled;6;12;3;7;6
74634;R. Dixon;62;74;12;19;Junior;Everton;Defender;RB;23,5;Right;900000;19000;12;54;Normal (170-);Controlled Explosive;15;17;16;16;9
267844;Kim Ji Soo;62;76;14;19;Junior;Brentford;Defender;CB;19,8;Right;875000;23000;9;46;Lean (185+);Controlled Lengthy;16;9;13;13;0
268443;D. Gore;61;78;17;19;Junior;Manchester United;Midfielder;CAM;21,7;Right;850000;31000;10;57;Lean (170-185);Controlled Explosive;8;3;6;6;20
278057;B. Meupiyou;61;81;20;18;Junior;Wolverhampton Wanderers;Defender;CB;21,9;Left;850000;20000;8;50;Lean (185+);Controlled Lengthy;14;13;10;12;3
277427;N. O'Reilly;61;80;19;19;Junior;Manchester City;Midfielder;CAM;22;Left;850000;39000;9;55;Normal (185+);Controlled;1;1;1;1;10
220407;M. Dúbravka;76;76;0;35;Senior;Newcastle United;Goalkeeper;GK;22,2;Right;825000;32000;76;43;Normal (185+);Controlled;7;4;11;7;4
271235;O. Bevan;62;73;11;20;Junior;AFC Bournemouth;Defender;CB;22,3;Right;825000;23000;12;51;Normal (185+);Controlled Lengthy;12;15;22;16;0
277561;S. Amo-Ameyaw;61;79;18;17;Junior;Southampton;Attacker;LM;21,1;Left;825000;16000;9;50;Lean (170-185);Controlled Explosive;24;20;15;20;0
71634;E. da Silva Moreira;61;80;19;18;Junior;Nottingham Forest;Attacker;RM;24,2;Right;825000;21000;11;55;Normal (170-185);Controlled;17;16;24;19;1
204246;M. Bettinelli;70;70;0;32;Senior;Chelsea;Goalkeeper;GK;22;Right;800000;41000;70;38;Normal (185+);Controlled;6;12;3;7;6
279624;Mahamadou Susoho;61;80;19;19;Junior;Manchester City;Midfielder;CDM;23,2;Right;800000;35000;11;58;Lean (170-185);Controlled;1;1;1;1;10
262569;R. Trevitt;61;75;14;21;Junior;Brentford;Midfielder;CAM;22,4;Right;800000;26000;8;56;Lean (170-185);Controlled;16;9;13;13;0
73896;C. Kporha;61;77;16;17;Junior;Crystal Palace;Attacker;ST;23,2;Right;775000;19000;10;59;Stocky (170-);Controlled Explosive;10;11;12;11;0
169588;J. Evans;74;74;0;36;Senior;Manchester United;Defender;CB;21,8;Right;750000;50000;13;57;Lean (185+);Controlled;8;3;6;6;20
273599;H. Amass;60;85;25;17;Junior;Manchester United;Defender;LB;23,7;Left;750000;21000;12;52;Lean (170-185);Controlled Explosive;8;3;6;6;20
207557;R. Olsen;74;74;0;34;Senior;Aston Villa;Goalkeeper;GK;22,7;Right;725000;47000;74;41;Normal (185+);Controlled;4;7;14;8;7
271977;H. Davies;61;73;12;20;Junior;Liverpool;Goalkeeper;GK;22,6;Left;700000;15000;60;30;Normal (185+);Controlled;3;5;2;3;19
278773;M. Lewis-Skelly;59;82;23;17;Junior;Arsenal;Midfielder;CAM;21,7;Left;700000;26000;10;56;Normal (170-185);Controlled;2;2;5;3;13
70786;J. King;59;83;24;17;Junior;Fulham;Midfielder;CAM;22,1;Right;700000;20000;9;56;Lean (170-185);Controlled;13;10;21;15;0
152908;A. Young;73;73;0;38;Senior;Everton;Defender;RB;21,2;Right;675000;29000;14;72;Lean (170-185);Controlled;15;17;16;16;9
236568;B. Austin;64;68;4;25;Major;Tottenham Hotspur;Goalkeeper;GK;21,8;Right;650000;27000;63;33;Lean (185+);Controlled;5;8;4;6;2
75272;W. Lankshear;59;79;20;19;Junior;Tottenham Hotspur;Attacker;ST;23,8;Right;625000;34000;12;51;Lean (185+);Controlled;5;8;4;6;2
258724;E. Brierley;60;72;12;20;Junior;Brentford;Midfielder;CAM;23,7;Right;600000;25000;9;56;Lean (170-185);Controlled;16;9;13;13;0
74242;Z. Abbott;60;77;17;18;Junior;Nottingham Forest;Defender;CB;21,6;Right;600000;19000;11;50;Normal (170-185);Controlled;17;16;24;19;1
277705;Y. Konak;60;78;18;18;Junior;Brentford;Midfielder;CDM;22;Right;600000;21000;13;54;Lean (170-185);Controlled;16;9;13;13;0
73895;J. Devenny;60;74;14;20;Junior;Crystal Palace;Midfielder;CM;23,6;Left;600000;28000;11;60;Normal (170-185);Controlled Lengthy;10;11;12;11;0
279117;A. Dorrington;59;79;20;19;Junior;Tottenham Hotspur;Defender;CB;21,2;Right;600000;29000;10;50;Lean (185+);Controlled Lengthy;5;8;4;6;2
271669;Juan Larios;60;75;15;20;Junior;Southampton;Defender;LB;23,5;Left;575000;20000;10;53;Normal (170-);Controlled Explosive;24;20;15;20;0
236239;A. Whiteman;63;68;5;25;Major;Tottenham Hotspur;Goalkeeper;GK;23,5;Right;550000;26000;63;32;Normal (185+);Controlled;5;8;4;6;2
279008;L. De Fougerolles;58;78;20;18;Junior;Fulham;Defender;CB;22,7;Right;525000;23000;9;50;Lean (170-185);Controlled;13;10;21;15;0
264124;C. Peupion;59;69;10;21;Junior;Brighton & Hove Albion;Attacker;RM;24,8;Right;500000;30000;7;52;Lean (170-185);Controlled;11;6;9;9;0
264645;C. Slicker;59;69;10;21;Junior;Ipswich Town;Goalkeeper;GK;22,5;Right;450000;10000;59;34;Normal (185+);Controlled;22;51;42;38;1
276718;K. Rodney;58;70;12;19;Junior;Crystal Palace;Defender;CB;22,3;Right;450000;25000;8;54;Lean (185+);Controlled;10;11;12;11;0
275876;B. Parkinson;57;77;20;19;Junior;Newcastle United;Attacker;ST;19,7;Right;450000;37000;11;50;Lean (170-185);Controlled;7;4;11;7;4
71498;L. Chiwome;56;79;23;18;Junior;Wolverhampton Wanderers;Attacker;ST;21,7;Right;450000;24000;10;46;Lean (185+);Controlled;14;13;10;12;3
278957;J. Meghoma;57;77;20;18;Junior;Brentford;Defender;LB;23,2;Left;425000;21000;9;51;Lean (170-185);Controlled Explosive;16;9;13;13;0
225650;T. King;64;64;0;29;Major;Wolverhampton Wanderers;Goalkeeper;GK;21,3;Right;400000;23000;63;38;Normal (185+);Controlled Lengthy;14;13;10;12;3
278098;K. Casey;57;74;17;19;Junior;West Ham United;Defender;CB;20,5;Right;400000;26000;12;47;Lean (185+);Controlled Lengthy;9;14;7;10;0
264622;A. Pond;57;73;16;20;Junior;Wolverhampton Wanderers;Defender;CB;23;Right;400000;22000;9;45;Lean (185+);Controlled Lengthy;14;13;10;12;3
75642;Z. Marsh;56;72;16;18;Junior;Crystal Palace;Attacker;ST;23,9;Right;375000;28000;10;48;Normal (170-185);Controlled;10;11;12;11;0
172203;F. Forster;73;73;0;36;Senior;Tottenham Hotspur;Goalkeeper;GK;23;Right;350000;24000;72;40;Normal (185+);Controlled;5;8;4;6;2
198039;M. Gillespie;65;65;0;32;Senior;Newcastle United;Goalkeeper;GK;22,5;Right;350000;34000;64;36;Normal (185+);Controlled;7;4;11;7;4
75106;K. Cahill;57;71;14;20;Junior;Brighton & Hove Albion;Goalkeeper;GK;22,2;Right;350000;14000;57;30;Normal (185+);Controlled;11;6;9;9;0
189324;A. McCarthy;71;71;0;34;Senior;Southampton;Goalkeeper;GK;21,2;Right;325000;26000;69;40;Lean (185+);Controlled;24;20;15;20;0
203824;R. Matthews;63;63;0;30;Major;Crystal Palace;Goalkeeper;GK;21,2;Right;325000;26000;63;38;Normal (185+);Controlled Lengthy;10;11;12;11;0
250830;I. Samuels;56;70;14;21;Junior;Brighton & Hove Albion;Defender;LB;20,9;Left;325000;28000;8;47;Lean (185+);Controlled;11;6;9;9;0
163600;J. Ruddy;71;71;0;37;Senior;Newcastle United;Goalkeeper;GK;26;Right;210000;25000;69;36;Stocky (185+);Controlled;7;4;11;7;4
172723;A. Begović;71;71;0;37;Senior;Everton;Goalkeeper;GK;25,3;Right;210000;15000;70;39;Lean (185+);Controlled;15;17;16;16;9
74451;A. Borto;54;65;11;20;Junior;Fulham;Goalkeeper;GK;22,6;Right;200000;13000;54;30;Lean (185+);Controlled;13;10;21;15;0
163264;T. Heaton;70;70;0;38;Senior;Manchester United;Goalkeeper;GK;24;Right;180000;22000;70;41;Normal (185+);Controlled;8;3;6;6;20
157804;S. Carson;63;63;0;38;Senior;Manchester City;Goalkeeper;GK;24,3;Right;50000;22000;62;36;Stocky (185+);Controlled;1;1;1;1;10
